contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,outcome,x,y,playerId,playerName,possessionValue.pvValue,possessionValue.pvAdded,assist,keyPass,label,match_id,date
36g6ifzjliec1jqnbtf7yesme,AaB,2849341039,1,34,16,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849396719,2,32,1,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2850056597,813,44,1,0,7,1,13.7,68.0,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,NaN,NaN,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2850056613,814,12,1,0,7,1,13.7,68.0,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,NaN,NaN,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849396999,3,12,1,0,10,1,16.4,79.1,9yb0exf35kl3avhdnlhv23glx,B. Hansen,NaN,NaN,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849397111,4,12,1,0,16,1,17.3,77.8,5y2mfgruizah0ylcz7q1abw9g,A. Håpnes,NaN,NaN,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849397453,5,5,1,0,20,1,-0.8,32.4,5y2mfgruizah0ylcz7q1abw9g,A. Håpnes,NaN,NaN,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849397495,6,1,1,0,35,1,4.5,56.7,9yb0exf35kl3avhdnlhv23glx,B. Hansen,0.0004345,-0.0003079,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849397525,7,1,1,0,36,1,3.1,46.2,a2l4ep71txn2edtjjcgewai5m,V. Müller,0.0003452,-8.93e-05,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849397573,8,1,1,0,39,1,7.8,27.6,697f50qoetodmfe8ybcuey2ac,E. Makolli,0.0003062,-3.9e-05,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849397649,9,1,1,0,40,1,4.1,47.7,a2l4ep71txn2edtjjcgewai5m,V. Müller,0.0003425,3.63e-05,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849397693,10,1,1,0,43,1,21.8,27.2,697f50qoetodmfe8ybcuey2ac,E. Makolli,0.0003425,0.0,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849397711,11,1,1,0,46,0,32.8,7.6,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,0.0006154,-0.0003425,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849398017,12,49,1,1,0,1,22.3,27.2,697f50qoetodmfe8ybcuey2ac,E. Makolli,0.0104052,0.0104052,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849398097,13,1,1,1,0,1,22.3,27.2,697f50qoetodmfe8ybcuey2ac,E. Makolli,0.0002681,-0.0101371,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849398169,14,1,1,1,3,1,3.4,51.1,a2l4ep71txn2edtjjcgewai5m,V. Müller,0.0003452,7.71e-05,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849398279,15,1,1,1,7,1,11.4,65.2,9yb0exf35kl3avhdnlhv23glx,B. Hansen,0.0003397,-5.5e-06,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849398405,16,1,1,1,12,1,30.0,94.7,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,0.0002736,-6.61e-05,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
36g6ifzjliec1jqnbtf7yesme,AaB,2849398465,17,1,1,1,17,1,27.7,72.2,9yb0exf35kl3avhdnlhv23glx,B. Hansen,0.0003331,5.95e-05,NaN,NaN,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
