contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,outcome,x,y,playerId,playerName,possessionValue.pvValue,possessionValue.pvAdded,assist,keyPass,label,match_id,date
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705929125,1,34,16,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705949625,2,32,1,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705949707,3,44,1,0,6,1,29.4,91.9,1se7wkenvs4elrapvdw9mdnje,L. Montano,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705949725,4,1,1,0,7,0,32.7,88.8,1se7wkenvs4elrapvdw9mdnje,L. Montano,0.0006181,-0.0,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705949727,5,5,1,0,8,0,31.4,101.8,1se7wkenvs4elrapvdw9mdnje,L. Montano,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705949827,6,1,1,0,20,0,32.7,80.4,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,0.0011523,-0.0,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705949855,7,1,1,0,22,0,34.2,79.7,auv81snxkpk2ybxzi8giy5azt,N. Strunck,0.0006678,0.0006678,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705949875,8,49,1,0,24,1,28.5,61.4,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,0.0012575,0.0012575,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705949941,9,1,1,0,25,1,28.5,61.4,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,0.0006728,-0.0005847,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705949949,10,1,1,0,30,1,32.9,70.4,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,0.0002681,-0.0004047,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705949955,11,1,1,0,32,0,15.7,79.8,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,0.000813,-0.0002681,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705950005,12,5,1,0,39,1,-0.8,59.5,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705950119,13,1,1,0,50,1,5.0,63.0,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,0.0003452,-0.0003972,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705950177,14,1,1,0,52,1,13.5,74.3,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,0.00028,-6.52e-05,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705950245,15,1,1,0,56,1,7.3,49.7,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,0.0003397,5.97e-05,NaN,NaN,Esbjerg vs Horsens,60xgl2a4toyqemqz4ec7l1638,2024-08-04
