contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,outcome,x,y,playerId,playerName,possessionValue.pvValue,possessionValue.pvAdded,assist,keyPass,label,match_id,date
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2840499091,1,34,16,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,Hvidovre vs Hobro,c8ihdlzimmekpcme0tmw2d6vo,2025-08-29
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2840512321,2,32,1,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,Hvidovre vs Hobro,c8ihdlzimmekpcme0tmw2d6vo,2025-08-29
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2840512353,3,44,1,0,8,1,29.4,64.8,630daj1ef34rczbhng0eoncvd,M. Kiilerich,NaN,NaN,NaN,NaN,Hvidovre vs Hobro,c8ihdlzimmekpcme0tmw2d6vo,2025-08-29
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2840512365,4,1,1,0,8,1,34.1,69.7,630daj1ef34rczbhng0eoncvd,M. Kiilerich,0.0009189,0.0009189,NaN,NaN,Hvidovre vs Hobro,c8ihdlzimmekpcme0tmw2d6vo,2025-08-29
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2840512373,5,1,1,0,9,0,34.8,70.2,dm6xpphbyyooqriwaambi7njd,F. Krogstad,0.0013781,0.0,NaN,NaN,Hvidovre vs Hobro,c8ihdlzimmekpcme0tmw2d6vo,2025-08-29
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2840512375,6,44,1,0,12,0,44.6,51.4,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,NaN,NaN,NaN,NaN,Hvidovre vs Hobro,c8ihdlzimmekpcme0tmw2d6vo,2025-08-29
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2840512407,7,1,1,0,13,0,44.1,55.8,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,0.001297,-0.0013781,NaN,NaN,Hvidovre vs Hobro,c8ihdlzimmekpcme0tmw2d6vo,2025-08-29
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2840512429,8,1,1,0,19,0,36.7,65.8,dm6xpphbyyooqriwaambi7njd,F. Krogstad,0.0013045,-0.0,NaN,NaN,Hvidovre vs Hobro,c8ihdlzimmekpcme0tmw2d6vo,2025-08-29
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2840512439,9,44,1,0,22,1,32.7,64.2,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,NaN,NaN,NaN,NaN,Hvidovre vs Hobro,c8ihdlzimmekpcme0tmw2d6vo,2025-08-29
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2840512449,10,1,1,0,23,1,30.3,65.4,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,0.0006968,-0.0,NaN,NaN,Hvidovre vs Hobro,c8ihdlzimmekpcme0tmw2d6vo,2025-08-29
